time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
7.4450,-6.7200,59.5243,39.5177,-57.6287,27.9959,737.7733,
7.4467,-6.6970,59.6588,39.6021,-57.6980,28.0137,737.9996,
7.4483,-6.6712,59.7708,39.6786,-57.7694,28.0262,738.2343,
7.4500,-6.6424,59.8612,39.7476,-57.8421,28.0335,738.4756,
7.4517,-6.6104,59.9308,39.8093,-57.9152,28.0358,738.7222,
7.4533,-6.5750,59.9808,39.8639,-57.9880,28.0333,738.9727,
7.4550,-6.5359,60.0122,39.9117,-58.0597,28.0259,739.2256,
7.4567,-6.4931,60.0264,39.9529,-58.1295,28.0140,739.4801,
7.4583,-6.4465,60.0246,39.9878,-58.1967,27.9978,739.7350,
7.4600,-6.3959,60.0081,40.0168,-58.2607,27.9774,739.9896,
7.4617,-6.3415,59.9783,40.0400,-58.3207,27.9531,740.2433,
7.4633,-6.2833,59.9366,40.0578,-58.3761,27.9254,740.4956,
7.4650,-6.2212,59.8841,40.0706,-58.4265,27.8944,740.7463,
7.4667,-6.1555,59.8223,40.0787,-58.4711,27.8606,740.9955,
7.4683,-6.0861,59.7523,40.0825,-58.5094,27.8245,741.2431,
7.4700,-6.0134,59.6754,40.0822,-58.5411,27.7863,741.4896,
7.4717,-5.9375,59.5926,40.0784,-58.5657,27.7467,741.7354,
7.4733,-5.8585,59.5050,40.0714,-58.5828,27.7059,741.9811,
7.4750,-5.7766,59.4135,40.0616,-58.5922,27.6643,742.2277,
7.4767,-5.6920,59.3191,40.0493,-58.5936,27.6224,742.4760,
7.4783,-5.6049,59.2226,40.0350,-58.5868,27.5804,742.7272,
7.4800,-5.5154,59.1246,40.0191,-58.5718,27.5386,742.9825,
7.4817,-5.4235,59.0259,40.0019,-58.5485,27.4971,743.2432,
7.4833,-5.3293,58.9271,39.9838,-58.5169,27.4562,743.5107,
7.4850,-5.2328,58.8286,39.9650,-58.4773,27.4158,743.7865,
7.4867,-5.1339,58.7309,39.9459,-58.4297,27.3761,744.0723,
7.4883,-5.0325,58.6344,39.9268,-58.3744,27.3369,744.3697,
7.4900,-4.9285,58.5394,39.9079,-58.3117,27.2983,744.6802,
7.4917,-4.8215,58.4461,39.8894,-58.2418,27.2600,745.0058,
7.4933,-4.7112,58.3546,39.8715,-58.1652,27.2220,745.3480,
7.4950,-4.5974,58.2651,39.8544,-58.0822,27.1839,745.7084,
7.4967,-4.4794,58.1774,39.8381,-57.9932,27.1455,746.0887,
7.4983,-4.3569,58.0916,39.8227,-57.8987,27.1066,746.4905,
7.5000,-4.2294,58.0074,39.8083,-57.7991,27.0667,746.9153,
7.5017,-4.0963,57.9246,39.7947,-57.6949,27.0256,747.3646,
7.5033,-3.9571,57.8428,39.7821,-57.5866,26.9828,747.8394,
7.5050,-3.8112,57.7618,39.7701,-57.4746,26.9379,748.3408,
7.5067,-3.6581,57.6810,39.7587,-57.3596,26.8904,748.8699,
7.5083,-3.4972,57.6000,39.7476,-57.2419,26.8397,749.4273,
7.5100,-3.3281,57.5184,39.7364,-57.1221,26.7853,750.0134,
7.5117,-3.1505,57.4355,39.7247,-57.0008,26.7266,750.6284,
7.5133,-2.9638,57.3509,39.7122,-56.8786,26.6629,751.2720,
7.5150,-2.7681,57.2642,39.6984,-56.7558,26.5934,751.9440,
7.5167,-2.5631,57.1749,39.6826,-56.6332,26.5176,752.6434,
7.5183,-2.3488,57.0826,39.6643,-56.5111,26.4346,753.3691,
7.5200,-2.1254,56.9870,39.6428,-56.3900,26.3435,754.1199,
7.5217,-1.8931,56.8878,39.6174,-56.2705,26.2436,754.8936,
7.5233,-1.6524,56.7850,39.5876,-56.1530,26.1341,755.6881,
7.5250,-1.4038,56.6783,39.5525,-56.0377,26.0141,756.5010,
7.5267,-1.1482,56.5678,39.5116,-55.9250,25.8827,757.3293,
7.5283,-0.8862,56.4536,39.4641,-55.8152,25.7393,758.1698,
7.5300,-0.6189,56.3358,39.4094,-55.7085,25.5830,759.0190,
7.5317,-0.3474,56.2147,39.3470,-55.6049,25.4131,759.8734,
7.5333,-0.0730,56.0904,39.2762,-55.5045,25.2289,760.7287,
7.5350,0.2031,55.9633,39.1968,-55.4074,25.0299,761.5811,
7.5367,0.4795,55.8337,39.1082,-55.3135,24.8156,762.4261,
7.5383,0.7548,55.7019,39.0102,-55.2226,24.5855,763.2596,
7.5400,1.0275,55.5683,38.9027,-55.1346,24.3394,764.0772,
7.5417,1.2962,55.4331,38.7853,-55.0493,24.0771,764.8747,
7.5433,1.5595,55.2965,38.6583,-54.9664,23.7984,765.6479,
7.5450,1.8160,55.1590,38.5215,-54.8858,23.5034,766.3929,
7.5467,2.0645,55.0206,38.3752,-54.8070,23.1923,767.1059,
7.5483,2.3037,54.8816,38.2195,-54.7298,22.8654,767.7834,
7.5500,2.5326,54.7421,38.0549,-54.6539,22.5230,768.4225,
7.5517,2.7503,54.6022,37.8815,-54.5789,22.1657,769.0202,
7.5533,2.9560,54.4619,37.7000,-54.5045,21.7941,769.5743,
7.5550,3.1493,54.3213,37.5106,-54.4305,21.4089,770.0829,
7.5567,3.3296,54.1805,37.3141,-54.3565,21.0109,770.5446,
7.5583,3.4967,54.0393,37.1108,-54.2823,20.6010,770.9583,
7.5600,3.6506,53.8980,36.9014,-54.2077,20.1802,771.3237,
7.5617,3.7915,53.7564,36.6865,-54.1325,19.7494,771.6407,
7.5633,3.9196,53.6147,36.4666,-54.0564,19.3098,771.9099,
7.5650,4.0353,53.4730,36.2425,-53.9795,18.8624,772.1318,
7.5667,4.1392,53.3315,36.0147,-53.9016,18.4084,772.3080,
7.5683,4.2319,53.1904,35.7837,-53.8227,17.9488,772.4401,
7.5700,4.3142,53.0500,35.5504,-53.7427,17.4847,772.5302,
7.5717,4.3869,52.9107,35.3151,-53.6618,17.0172,772.5803,
7.5733,4.4509,52.7730,35.0785,-53.5800,16.5474,772.5934,
7.5750,4.5070,52.6374,34.8411,-53.4974,16.0762,772.5720,
7.5767,4.5562,52.5045,34.6034,-53.4142,15.6046,772.5192,
7.5783,4.5993,52.3749,34.3660,-53.3306,15.1333,772.4380,
7.5800,4.6372,52.2494,34.1292,-53.2468,14.6631,772.3317,
7.5817,4.6706,52.1285,33.8934,-53.1631,14.1947,772.2036,
7.5833,4.7003,52.0132,33.6590,-53.0799,13.7287,772.0566,
7.5850,4.7271,51.9039,33.4262,-52.9975,13.2656,771.8940,
7.5867,4.7513,51.8015,33.1952,-52.9162,12.8058,771.7189,
7.5883,4.7736,51.7065,32.9662,-52.8367,12.3497,771.5342,
7.5900,4.7942,51.6195,32.7392,-52.7593,11.8975,771.3427,
7.5917,4.8133,51.5409,32.5143,-52.6846,11.4495,771.1467,
7.5933,4.8312,51.4709,32.2913,-52.6131,11.0057,770.9487,
7.5950,4.8478,51.4099,32.0701,-52.5454,10.5663,770.7506,
7.5967,4.8629,51.3579,31.8505,-52.4821,10.1312,770.5541,
7.5983,4.8762,51.3147,31.6321,-52.4239,9.7005,770.3605,
7.6000,4.8875,51.2800,31.4145,-52.3712,9.2741,770.1708,
7.6017,4.8963,51.2534,31.1974,-52.3248,8.8519,769.9856,
7.6033,4.9019,51.2343,30.9803,-52.2851,8.4339,769.8053,
7.6050,4.9037,51.2220,30.7625,-52.2527,8.0199,769.6296,
7.6067,4.9010,51.2155,30.5435,-52.2281,7.6100,769.4583,
7.6083,4.8929,51.2138,30.3227,-52.2116,7.2039,769.2902,
7.6100,4.8788,51.2158,30.0994,-52.2036,6.8017,769.1244,
7.6117,4.8577,51.2201,29.8730,-52.2044,6.4032,768.9594,
7.6133,4.8289,51.2256,29.6429,-52.2140,6.0085,768.7934,
7.6150,4.7917,51.2309,29.4084,-52.2326,5.6175,768.6245,
7.6167,4.7452,51.2346,29.1689,-52.2601,5.2301,768.4506,
7.6183,4.6890,51.2355,28.9238,-52.2965,4.8464,768.2692,
7.6200,4.6226,51.2324,28.6727,-52.3414,4.4664,768.0781,
7.6217,4.5456,51.2241,28.4151,-52.3945,4.0899,767.8749,
7.6233,4.4581,51.2097,28.1506,-52.4555,3.7171,767.6569,
7.6250,4.3600,51.1882,27.8789,-52.5239,3.3479,767.4219,
7.6267,4.2517,51.1591,27.5998,-52.5991,2.9823,767.1676,
7.6283,4.1339,51.1218,27.3132,-52.6804,2.6203,766.8917,
7.6300,4.0074,51.0761,27.0189,-52.7674,2.2619,766.5923,
7.6317,3.8734,51.0220,26.7170,-52.8591,1.9069,766.2675,
7.6333,3.7334,50.9596,26.4076,-52.9550,1.5555,765.9157,
7.6350,3.5892,50.8893,26.0909,-53.0542,1.2076,765.5357,
7.6367,3.4429,50.8119,25.7673,-53.1561,0.8632,765.1265,
7.6383,3.2969,50.7281,25.4370,-53.2599,0.5223,764.6871,
7.6400,3.1537,50.6391,25.1006,-53.3648,0.1848,764.2173,
7.6417,3.0163,50.5461,24.7586,-53.4703,-0.1492,763.7169,
7.6433,2.8875,50.4504,24.4117,-53.5756,-0.4797,763.1860,
7.6450,2.7707,50.3537,24.0604,-53.6801,-0.8067,762.6250,
7.6467,2.6688,50.2576,23.7055,-53.7834,-1.1301,762.0346,
7.6483,2.5851,50.1639,23.3479,-53.8847,-1.4498,761.4157,
7.6500,2.5224,50.0742,22.9883,-53.9838,-1.7659,760.7695,
7.6517,2.4836,49.9903,22.6277,-54.0802,-2.0782,760.0972,
7.6533,2.4710,49.9140,22.2668,-54.1734,-2.3866,759.4003,
7.6550,2.4867,49.8470,21.9067,-54.2633,-2.6910,758.6802,
7.6567,2.5321,49.7907,21.5481,-54.3494,-2.9912,757.9387,
7.6583,2.6079,49.7466,21.1922,-54.4316,-3.2871,757.1774,
7.6600,2.7143,49.7160,20.8396,-54.5097,-3.5783,756.3978,
7.6617,2.8503,49.7000,20.4914,-54.5834,-3.8648,755.6016,
7.6633,3.0143,49.6995,20.1483,-54.6527,-4.1461,754.7903,
7.6650,3.2034,49.7152,19.8112,-54.7173,-4.4220,753.9653,
7.6667,3.4139,49.7478,19.4809,-54.7771,-4.6922,753.1279,
7.6683,3.6408,49.7975,19.1580,-54.8320,-4.9561,752.2794,
7.6700,3.8782,49.8645,18.8431,-54.8818,-5.2133,751.4207,
7.6717,4.1189,49.9487,18.5369,-54.9263,-5.4633,750.5527,
7.6733,4.3547,50.0500,18.2399,-54.9653,-5.7052,749.6761,
7.6750,4.5766,50.1681,17.9523,-54.9986,-5.9383,748.7915,
7.6767,4.7746,50.3025,17.6745,-55.0259,-6.1615,747.8993,
7.6783,4.9381,50.4526,17.4067,-55.0468,-6.3736,746.9998,
7.6800,5.0557,50.6178,17.1490,-55.0609,-6.5731,746.0931,
7.6817,5.1159,50.7974,16.9011,-55.0677,-6.7583,745.1793,
7.6833,5.1070,50.9906,16.6631,-55.0666,-6.9269,744.2584,
7.6850,5.0175,51.1969,16.4344,-55.0570,-7.0764,743.3304,
7.6867,4.8362,51.4154,16.2147,-55.0381,-7.2037,742.3952,
7.6883,4.5529,51.6456,16.0032,-55.0092,-7.3053,741.4528,
7.6900,4.1581,51.8867,15.7992,-54.9694,-7.3767,740.5031,
7.6917,3.6440,52.1384,15.6016,-54.9178,-7.4131,739.5461,
7.6933,3.0044,52.4002,15.4093,-54.8533,-7.4086,738.5822,
7.6950,2.2352,52.6717,15.2208,-54.7749,-7.3565,737.6113,
7.6967,1.3343,52.9529,15.0347,-54.6818,-7.2490,736.6340,
7.6983,0.3027,53.2434,14.8491,-54.5728,-7.0773,735.6508,
7.7000,-0.8562,53.5435,14.6620,-54.4471,-6.8314,734.6624,
7.7017,-2.1359,53.8532,14.4714,-54.3039,-6.4997,733.6694,
7.7033,-3.5266,54.1728,14.2749,-54.1423,-6.0697,732.6730,
7.7050,-5.0156,54.5026,14.0700,-53.9618,-5.5270,731.6741,
7.7067,-6.5870,54.8431,13.8539,-53.7618,-4.8557,730.6741,
7.7083,-8.2218,55.1947,13.6239,-53.5420,-4.0383,729.6740,
7.7100,-9.8984,55.5581,13.3770,-53.3023,-3.0554,728.6751,
7.7117,-11.5925,55.9338,13.1103,-53.0427,-1.8857,727.6788,
7.7133,-13.2779,56.3225,12.8207,-52.7634,-0.5061,726.6860,
7.7150,-14.9268,56.7246,12.5052,-52.4645,1.1087,725.6979,
7.7167,-16.5101,57.1408,12.1607,-52.1464,2.9857,724.7151,
7.7183,-17.9987,57.5716,11.7845,-51.8097,5.1541,723.7380,
7.7200,-19.3636,58.0174,11.3738,-51.4547,7.6449,722.7665,
7.7217,-20.5768,58.4784,10.9262,-51.0818,10.4909,721.8001,
7.7233,-21.6121,58.9550,10.4396,-50.6911,13.7264,720.8374,
7.7250,-22.4458,59.4472,9.9122,-50.2827,17.3868,719.8766,
7.7267,-23.0572,59.9551,9.3428,-49.8562,21.5082,718.9149,
7.7283,-23.4291,60.4786,8.7308,-49.4110,26.1269,717.9485,
7.7300,-23.5485,61.0176,8.0763,-48.9459,31.2785,716.9728,
7.7317,-23.4067,61.5718,7.3799,-48.4593,36.9971,715.9822,
7.7333,-22.9996,62.1412,6.6435,-47.9491,43.3146,714.9698,
7.7350,-22.3279,62.7257,5.8695,-47.4127,50.2591,713.9279,
7.7367,-21.3970,63.3252,5.0613,-46.8468,57.8545,712.8476,
7.7383,-20.2175,63.9397,4.2233,-46.2480,66.1189,711.7190,
7.7400,-18.8043,64.5694,3.3604,-45.6122,75.0638,710.5312,
7.7417,-17.1775,65.2146,2.4784,-44.9354,84.6930,709.2725,
7.7433,-15.3611,65.8755,1.5834,-44.2133,95.0017,707.9304,
7.7450,-13.3838,66.5526,0.6819,-43.4416,105.9757,706.4915,
7.7467,-11.2776,67.2464,-0.2195,-42.6164,117.5906,704.9421,
7.7483,-9.0779,67.9572,-1.1142,-41.7342,129.8116,703.2680,
7.7500,-6.8225,68.6857,-1.9960,-40.7920,142.5931,701.4545,
7.7517,-4.5512,69.4323,-2.8591,-39.7875,155.8786,699.4868,
7.7533,-2.3045,70.1973,-3.6980,-38.7192,169.6013,697.3501,
7.7550,-0.1233,70.9811,-4.5082,-37.5868,183.6842,695.0295,
7.7567,1.9523,71.7839,-5.2856,-36.3905,198.0414,692.5106,
7.7583,3.8838,72.6056,-6.0272,-35.1320,212.5794,689.7788,
7.7600,5.6350,73.4460,-6.7303,-33.8136,227.1978,686.8204,
7.7617,7.1731,74.3042,-7.3934,-32.4384,241.7916,683.6222,
7.7633,8.4689,75.1795,-8.0151,-31.0107,256.2532,680.1714,
7.7650,9.4978,76.0703,-8.5948,-29.5350,270.4736,676.4560,
7.7667,10.2402,76.9746,-9.1324,-28.0164,284.3455,672.4650,
7.7683,10.6816,77.8899,-9.6277,-26.4606,297.7647,668.1881,
7.7700,10.8129,78.8131,-10.0808,-24.8731,310.6326,663.6162,
7.7717,10.6306,79.7404,-10.4917,-23.2596,322.8582,658.7411,
7.7733,10.1361,80.6674,-10.8598,-21.6259,334.3596,653.5558,
7.7750,9.3362,81.5890,-11.1845,-19.9774,345.0666,648.0544,
7.7767,8.2421,82.4993,-11.4641,-18.3192,354.9210,642.2325,
7.7783,6.8691,83.3919,-11.6963,-16.6563,363.8786,636.0865,
7.7800,5.2360,84.2598,-11.8779,-14.9931,371.9098,629.6146,
7.7817,3.3644,85.0953,-12.0047,-13.3336,379.0001,622.8161,
7.7833,1.2782,85.8903,-12.0714,-11.6817,385.1502,615.6917,
7.7850,-0.9974,86.6364,-12.0717,-10.0406,390.3759,608.2437,
7.7867,-3.4363,87.3247,-11.9987,-8.4132,394.7075,600.4756,
7.7883,-6.0126,87.9464,-11.8444,-6.8023,398.1889,592.3926,
7.7900,-8.7005,88.4923,-11.6005,-5.2100,400.8764,584.0012,
7.7917,-11.4753,88.9535,-11.2586,-3.6387,402.8374,575.3094,
7.7933,-14.3137,89.3214,-10.8103,-2.0901,404.1484,566.3269,
7.7950,-17.1942,89.5875,-10.2478,-0.5662,404.8935,557.0643,
7.7967,-20.0968,89.7439,-9.5640,0.9312,405.1623,547.5341,
7.7983,-23.0039,89.7832,-8.7534,2.4005,405.0482,537.7497,
7.8000,-25.8999,89.6988,-7.8118,3.8397,404.6460,527.7261,
7.8017,-28.7713,89.4848,-6.7370,5.2469,404.0507,517.4791,
7.8033,-31.6065,89.1362,-5.5290,6.6201,403.3550,507.0260,
7.8050,-34.3960,88.6493,-4.1901,7.9570,402.6485,496.3847,
7.8067,-37.1320,88.0210,-2.7249,9.2552,402.0157,485.5740,
7.8083,-39.8081,87.2496,-1.1404,10.5124,401.5351,474.6136,
7.8100,-42.4195,86.3346,0.5541,11.7257,401.2778,463.5236,
7.8117,-44.9624,85.2764,2.3471,12.8924,401.3076,452.3247,
7.8133,-47.4339,84.0767,4.2255,14.0099,401.6795,441.0378,
7.8150,-49.8321,82.7383,6.1744,15.0753,402.4399,429.6841,
7.8167,-52.1556,81.2650,8.1780,16.0858,403.6264,418.2849,
7.8183,-54.4034,79.6619,10.2196,17.0390,405.2680,406.8614,
7.8200,-56.5749,77.9348,12.2822,17.9325,407.3850,395.4343,
7.8217,-58.6697,76.0904,14.3490,18.7640,409.9898,384.0245,
7.8233,-60.6876,74.1365,16.4034,19.5317,413.0874,372.6520,
7.8250,-62.6285,72.0812,18.4300,20.2343,416.6757,361.3364,
7.8267,-64.4922,69.9335,20.4143,20.8704,420.7468,350.0965,
7.8283,-66.2785,67.7027,22.3432,21.4396,425.2872,338.9506,
7.8300,-67.9875,65.3986,24.2054,21.9414,430.2791,327.9157,
7.8317,-69.6191,63.0310,25.9910,22.3761,435.7009,317.0082,
7.8333,-71.1734,60.6099,27.6922,22.7444,441.5281,306.2432,
7.8350,-72.6507,58.1455,29.3028,23.0473,447.7340,295.6349,
7.8367,-74.0517,55.6475,30.8184,23.2865,454.2908,285.1961,
7.8383,-75.3770,53.1257,32.2365,23.4640,461.1695,274.9386,
7.8400,-76.6278,50.5894,33.5560,23.5823,468.3415,264.8729,
7.8417,-77.8056,48.0476,34.7772,23.6443,475.7781,255.0082,
7.8433,-78.9122,45.5089,35.9021,23.6533,483.4518,245.3523,
7.8450,-79.9497,42.9811,36.9335,23.6129,491.3363,235.9120,
7.8467,-80.9206,40.4717,37.8755,23.5270,499.4067,226.6925,
7.8483,-81.8275,37.9875,38.7330,23.3999,507.6399,217.6980,
7.8500,-82.6732,35.5347,39.5114,23.2360,516.0146,208.9313,
7.8517,-83.4609,33.1188,40.2169,23.0397,524.5115,200.3941,
7.8533,-84.1935,30.7445,40.8561,22.8157,533.1132,192.0870,
7.8550,-84.8742,28.4162,41.4355,22.5685,541.8040,184.0094,
7.8567,-85.5061,26.1373,41.9620,22.3025,550.5700,176.1599,
7.8583,-86.0920,23.9111,42.4425,22.0222,559.3990,168.5358,
7.8600,-86.6348,21.7399,42.8838,21.7316,568.2802,161.1340,
7.8617,-87.1371,19.6258,43.2924,21.4347,577.2040,153.9504,
7.8633,-87.6011,17.5704,43.6746,21.1351,586.1616,146.9803,
7.8650,-88.0289,15.5751,44.0365,20.8362,595.1453,140.2184,
7.8667,-88.4221,13.6408,44.3835,20.5411,604.1478,133.6591,
7.8683,-88.7822,11.7685,44.7209,20.2523,613.1622,127.2966,
7.8700,-89.1103,9.9588,45.0533,19.9725,622.1815,121.1246,
7.8717,-89.4071,8.2126,45.3849,19.7037,631.1987,115.1369,
7.8733,-89.6733,6.5304,45.7194,19.4478,640.2066,109.3275,
7.8750,-89.9094,4.9133,46.0599,19.2063,649.1974,103.6902,
7.8767,-90.1156,3.3624,46.4089,18.9807,658.1628,98.2193,
7.8783,-90.2920,1.8789,46.7684,18.7720,667.0938,92.9094,
7.8800,-90.4390,0.4645,47.1401,18.5813,675.9806,87.7554,
7.8817,-90.5564,-0.8787,47.5250,18.4091,684.8129,82.7529,
7.8833,-90.6445,-2.1483,47.9236,18.2560,693.5793,77.8979,
7.8850,-90.7035,-3.3417,48.3361,18.1224,702.2679,73.1870,
7.8867,-90.7338,-4.4559,48.7623,18.0084,710.8661,68.6175,
7.8883,-90.7356,-5.4874,49.2015,17.9140,719.3607,64.1873,
7.8900,-90.7098,-6.4329,49.6528,17.8392,727.7378,59.8950,
7.8917,-90.6571,-7.2887,50.1149,17.7836,735.9834,55.7397,
7.8933,-90.5784,-8.0511,50.5864,17.7469,744.0832,51.7213,
7.8950,-90.4750,-8.7169,51.0654,17.7285,752.0227,47.8403,
7.8967,-90.3480,-9.2829,51.5500,17.7279,759.7877,44.0976,
7.8983,-90.1991,-9.7465,52.0383,17.7441,767.3638,40.4946,
7.9000,-90.0297,-10.1058,52.5281,17.7766,774.7375,37.0331,
7.9017,-89.8416,-10.3595,53.0172,17.8242,781.8954,33.7154,
7.9033,-89.6364,-10.5076,53.5035,17.8860,788.8252,30.5440,
7.9050,-89.4160,-10.5508,53.9848,17.9608,795.5150,27.5213,
7.9067,-89.1821,-10.4914,54.4592,18.0474,801.9539,24.6500,
7.9083,-88.9366,-10.3328,54.9248,18.1445,808.1321,21.9327,
7.9100,-88.6810,-10.0798,55.3797,18.2508,814.0408,19.3718,
7.9117,-88.4172,-9.7385,55.8225,18.3647,819.6721,16.9692,
7.9133,-88.1468,-9.3163,56.2517,18.4846,825.0194,14.7268,
7.9150,-87.8712,-8.8219,56.6661,18.6090,830.0773,12.6455,
7.9167,-87.5918,-8.2650,57.0648,18.7362,834.8414,10.7258,
7.9183,-87.3100,-7.6561,57.4470,18.8646,839.3084,8.9674,
7.9200,-87.0267,-7.0062,57.8122,18.9925,843.4761,7.3691,
7.9217,-86.7431,-6.3270,58.1602,19.1183,847.3434,5.9287,
7.9233,-86.4599,-5.6298,58.4908,19.2406,850.9099,4.6431,
7.9250,-86.1779,-4.9259,58.8042,19.3578,854.1764,3.5080,
7.9267,-85.8977,-4.2261,59.1006,19.4688,857.1443,2.5184,
7.9283,-85.6197,-3.5404,59.3805,19.5723,859.8157,1.6678,
7.9300,-85.3443,-2.8778,59.6442,19.6676,862.1937,0.9494,
7.9317,-85.0717,-2.2464,59.8925,19.7539,864.2814,0.3550,
7.9333,-84.8018,-1.6531,60.1258,19.8306,866.0832,-0.1238,
7.9350,-84.5349,-1.1037,60.3449,19.8976,867.6035,-0.4962,
7.9367,-84.2706,-0.6026,60.5503,19.9548,868.8471,-0.7718,
7.9383,-84.0087,-0.1532,60.7427,20.0023,869.8198,-0.9602,
7.9400,-83.7489,0.2425,60.9226,20.0406,870.5272,-1.0714,
7.9417,-83.4906,0.5835,61.0903,20.0699,870.9756,-1.1151,
7.9433,-83.2334,0.8699,61.2463,20.0910,871.1718,-1.1011,
7.9450,-82.9765,1.1029,61.3906,20.1045,871.1226,-1.0388,
7.9467,-82.7192,1.2845,61.5233,20.1111,870.8354,-0.9371,
7.9483,-82.4605,1.4175,61.6443,20.1115,870.3181,-0.8047,
7.9500,-82.1997,1.5054,61.7531,20.1063,869.5785,-0.6494,
7.9517,-81.9357,1.5521,61.8493,20.0964,868.6250,-0.4786,
7.9533,-81.6674,1.5619,61.9321,20.0823,867.4661,-0.2987,
7.9550,-81.3937,1.5395,62.0008,20.0649,866.1108,-0.1157,
7.9567,-81.1136,1.4893,62.0544,20.0446,864.5680,0.0654,
7.9583,-80.8259,1.4161,62.0916,20.0223,862.8469,0.2403,
7.9600,-80.5294,1.3245,62.1114,19.9985,860.9570,0.4054,
7.9617,-80.2230,1.2190,62.1122,19.9739,858.9075,0.5578,
7.9633,-79.9058,1.1037,62.0929,19.9489,856.7078,0.6953,
7.9650,-79.5766,0.9827,62.0519,19.9241,854.3672,0.8164,
7.9667,-79.2344,0.8597,61.9878,19.9000,851.8952,0.9201,
7.9683,-78.8786,0.7377,61.8993,19.8769,849.3006,1.0059,
7.9700,-78.5081,0.6199,61.7849,19.8551,846.5923,1.0739,
7.9717,-78.1225,0.5084,61.6433,19.8349,843.7792,1.1246,
7.9733,-77.7211,0.4052,61.4734,19.8165,840.8694,1.1589,
7.9750,-77.3035,0.3118,61.2741,19.8000,837.8711,1.1778,
7.9767,-76.8694,0.2294,61.0444,19.7854,834.7921,1.1827,
7.9783,-76.4186,0.1585,60.7835,19.7729,831.6396,1.1752,
7.9800,-75.9509,0.0995,60.4907,19.7622,828.4208,1.1568,
7.9817,-75.4665,0.0526,60.1656,19.7534,825.1423,1.1292,
7.9833,-74.9654,0.0175,59.8079,19.7463,821.8104,1.0941,
7.9850,-74.4480,-0.0063,59.4175,19.7406,818.4310,1.0532,
7.9867,-73.9146,-0.0194,58.9945,19.7363,815.0096,1.0082,
7.9883,-73.3655,-0.0227,58.5390,19.7331,811.5514,0.9606,
7.9900,-72.8013,-0.0173,58.0517,19.7310,808.0612,0.9118,
7.9917,-72.2226,-0.0042,57.5330,19.7297,804.5436,0.8632,
7.9933,-71.6300,0.0153,56.9840,19.7292,801.0027,0.8158,
7.9950,-71.0241,0.0400,56.4055,19.7294,797.4427,0.7707,
7.9967,-70.4056,0.0688,55.7988,19.7301,793.8672,0.7287,
7.9983,-69.7751,0.1006,55.1653,19.7314,790.2799,0.6902,
8.0000,-69.1333,0.1342,54.5065,19.7330,786.6841,0.6559,
8.0017,-68.4808,0.1687,53.8240,19.7349,783.0832,0.6261,
8.0033,-67.8184,0.2032,53.1197,19.7369,779.4804,0.6009,
8.0050,-67.1464,0.2368,52.3955,19.7389,775.8789,0.5804,
8.0067,-66.4656,0.2689,51.6533,19.7409,772.2820,0.5647,
8.0083,-65.7764,0.2988,50.8953,19.7427,768.6930,0.5535,
8.0100,-65.0793,0.3260,50.1236,19.7443,765.1151,0.5467,
8.0117,-64.3747,0.3501,49.3404,19.7455,761.5519,0.5441,
8.0133,-63.6629,0.3708,48.5480,19.7464,758.0070,0.5452,
8.0150,-62.9444,0.3880,47.7486,19.7469,754.4842,0.5499,
8.0167,-62.2193,0.4016,46.9443,19.7471,750.9872,0.5577,
8.0183,-61.4880,0.4117,46.1374,19.7469,747.5204,0.5683,
8.0200,-60.7507,0.4184,45.3300,19.7463,744.0879,0.5813,
8.0217,-60.0076,0.4221,44.5240,19.7454,740.6941,0.5965,
8.0233,-59.2591,0.4229,43.7217,19.7442,737.3436,0.6134,
8.0250,-58.5053,0.4212,42.9247,19.7428,734.0413,0.6319,
8.0267,-57.7466,0.4174,42.1350,19.7412,730.7918,0.6516,
8.0283,-56.9833,0.4118,41.3542,19.7395,727.6003,0.6721,
8.0300,-56.2157,0.4049,40.5841,19.7378,724.4717,0.6932,
8.0317,-55.4443,0.3970,39.8261,19.7362,721.4113,0.7146,
8.0333,-54.6696,0.3886,39.0816,19.7346,718.4241,0.7359,
8.0350,-53.8922,0.3802,38.3520,19.7331,715.5151,0.7569,
8.0367,-53.1126,0.3720,37.6387,19.7317,712.6896,0.7775,
8.0383,-52.3316,0.3645,36.9426,19.7305,709.9526,0.7973,
8.0400,-51.5500,0.3580,36.2650,19.7294,707.3087,0.8161,
8.0417,-50.7687,0.3526,35.6069,19.7284,704.7629,0.8339,
8.0433,-49.9887,0.3486,34.9691,19.7277,702.3196,0.8504,
8.0450,-49.2108,0.3460,34.3526,19.7271,699.9831,0.8656,
8.0467,-48.4362,0.3450,33.7582,19.7267,697.7575,0.8792,
8.0483,-47.6659,0.3454,33.1867,19.7267,695.6465,0.8912,
8.0500,-46.9012,0.3472,32.6386,19.7269,693.6537,0.9015,
8.0517,-46.1430,0.3503,32.1148,19.7274,691.7821,0.9101,
8.0533,-45.3926,0.3546,31.6159,19.7281,690.0346,0.9169,
8.0550,-44.6508,0.3599,31.1423,19.7290,688.4136,0.9221,
8.0567,-43.9188,0.3660,30.6947,19.7300,686.9212,0.9256,
8.0583,-43.1974,0.3725,30.2736,19.7311,685.5591,0.9276,
8.0600,-42.4873,0.3794,29.8794,19.7322,684.3289,0.9280,
8.0617,-41.7893,0.3863,29.5126,19.7332,683.2316,0.9269,
